placeDcid,placeName,Date:Count_Person_Civilian_SingleMotherFamilyHousehold_NonInstitutionalized,Value:Count_Person_Civilian_SingleMotherFamilyHousehold_NonInstitutionalized,Source:Count_Person_Civilian_SingleMotherFamilyHousehold_NonInstitutionalized,Date:Count_Person_25OrMoreYears_EducationalAttainmentHighSchoolGraduateGedOrAlternative_NoHealthInsurance,Value:Count_Person_25OrMoreYears_EducationalAttainmentHighSchoolGraduateGedOrAlternative_NoHealthInsurance,Source:Count_Person_25OrMoreYears_EducationalAttainmentHighSchoolGraduateGedOrAlternative_NoHealthInsurance,Date:Percent_Person_Obesity,Value:Percent_Person_Obesity,Source:Percent_Person_Obesity,Date:Amount_EconomicActivity_GrossDomesticProduction_RealValue,Value:Amount_EconomicActivity_GrossDomesticProduction_RealValue,Source:Amount_EconomicActivity_GrossDomesticProduction_RealValue,Date:Count_HousingUnit,Value:Count_HousingUnit,Source:Count_HousingUnit
geoId/20159,Rice County,2020,730,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,397,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37.5,https://www.cdc.gov/places/index.html,2018,443582000,https://www.bea.gov/,2020,4581,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26071,Iron County,2020,1591,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,503,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,36.7,https://www.cdc.gov/places/index.html,2018,320439000,https://www.bea.gov/,2020,9341,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/31129,Nuckolls County,2020,329,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,173,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37.9,https://www.cdc.gov/places/index.html,2018,279862000,https://www.bea.gov/,2020,2456,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48347,Nacogdoches County,2020,9663,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,2936,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,38.9,https://www.cdc.gov/places/index.html,2018,2596775000,https://www.bea.gov/,2020,28465,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49053,Washington County,2020,16825,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,4161,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,27.9,https://www.cdc.gov/places/index.html,2018,5347692000,https://www.bea.gov/,2020,71482,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72021,Bayamón Municipio,2020,52452,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,3077,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,,,,,,,2020,82746,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13273,Terrell County,2020,2634,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,633,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,39.4,https://www.cdc.gov/places/index.html,2018,243756000,https://www.bea.gov/,2020,4163,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17173,Shelby County,2020,2002,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,671,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.6,https://www.cdc.gov/places/index.html,2018,810282000,https://www.bea.gov/,2020,10628,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/25013,Hampden County,2020,104779,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,5686,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32.5,https://www.cdc.gov/places/index.html,2018,20997698000,https://www.bea.gov/,2020,193713,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/29095,Jackson County,2020,133980,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,26696,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,34.9,https://www.cdc.gov/places/index.html,2018,42122646000,https://www.bea.gov/,2020,325759,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/31061,Franklin County,2020,294,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,81,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,36.3,https://www.cdc.gov/places/index.html,2018,74235000,https://www.bea.gov/,2020,1709,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35059,Union County,2020,776,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,230,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33,https://www.cdc.gov/places/index.html,2018,214166000,https://www.bea.gov/,2020,2354,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36039,Greene County,2020,5357,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1086,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32.9,https://www.cdc.gov/places/index.html,2018,2057304000,https://www.bea.gov/,2020,29746,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38085,Sioux County,2020,1627,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,311,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,43.1,https://www.cdc.gov/places/index.html,2018,129712000,https://www.bea.gov/,2020,1347,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/42111,Somerset County,2020,6922,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,2714,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37.3,https://www.cdc.gov/places/index.html,2018,2601860000,https://www.bea.gov/,2020,38523,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54015,Clay County,2020,1240,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,471,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,42.4,https://www.cdc.gov/places/index.html,2018,108654000,https://www.bea.gov/,2020,4642,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19107,Keokuk County,2020,828,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,257,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37.2,https://www.cdc.gov/places/index.html,2018,336881000,https://www.bea.gov/,2020,4880,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20175,Seward County,2020,3197,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,547,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,39.2,https://www.cdc.gov/places/index.html,2018,1298434000,https://www.bea.gov/,2020,8259,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26079,Kalkaska County,2020,2119,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1006,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,36.2,https://www.cdc.gov/places/index.html,2018,537710000,https://www.bea.gov/,2020,12425,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/31171,Thomas County,2020,12,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,25,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35.7,https://www.cdc.gov/places/index.html,2018,54706000,https://www.bea.gov/,2020,386,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36031,Essex County,2020,5147,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,834,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,31.5,https://www.cdc.gov/places/index.html,2018,1428868000,https://www.bea.gov/,2020,26390,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/41069,Wheeler County,2020,151,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,63,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,34.3,https://www.cdc.gov/places/index.html,2018,64113000,https://www.bea.gov/,2020,991,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46089,McPherson County,2020,93,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,65,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32.7,https://www.cdc.gov/places/index.html,2018,76516000,https://www.bea.gov/,2020,1412,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/47039,Decatur County,2020,1384,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,629,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35.8,https://www.cdc.gov/places/index.html,2018,313352000,https://www.bea.gov/,2020,6929,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48263,Kent County,2020,33,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,28,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,34,https://www.cdc.gov/places/index.html,2018,429846000,https://www.bea.gov/,2020,517,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21067,Fayette County,2020,48324,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,8050,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32.6,https://www.cdc.gov/places/index.html,2018,19202370000,https://www.bea.gov/,2020,142813,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39175,Wyandot County,2020,2297,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,706,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,34.1,https://www.cdc.gov/places/index.html,2018,1001495000,https://www.bea.gov/,2020,9963,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/47055,Giles County,2020,4773,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1471,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35.1,https://www.cdc.gov/places/index.html,2018,988833000,https://www.bea.gov/,2020,14156,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51740,Portsmouth,2020,25833,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,3239,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,43.3,https://www.cdc.gov/places/index.html,2018,5719664000,https://www.bea.gov/,2020,40879,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21111,Jefferson County,2020,145433,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,25076,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32.4,https://www.cdc.gov/places/index.html,2018,49831577000,https://www.bea.gov/,2020,347172,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39117,Morrow County,2020,4619,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1301,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37.4,https://www.cdc.gov/places/index.html,2018,560880000,https://www.bea.gov/,2020,14337,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/41029,Jackson County,2020,28667,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,7543,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,31.8,https://www.cdc.gov/places/index.html,2018,8219635000,https://www.bea.gov/,2020,96318,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/42127,Wayne County,2020,5471,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,2002,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.1,https://www.cdc.gov/places/index.html,2018,1526693000,https://www.bea.gov/,2020,32381,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48033,Borden County,2020,42,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,9,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32,https://www.cdc.gov/places/index.html,2018,615821000,https://www.bea.gov/,2020,371,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13065,Clinch County,2020,1620,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,404,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,39.1,https://www.cdc.gov/places/index.html,2018,246674000,https://www.bea.gov/,2020,3008,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20153,Rawlins County,2020,83,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,75,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,34.5,https://www.cdc.gov/places/index.html,2018,142052000,https://www.bea.gov/,2020,1407,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21103,Henry County,2020,2962,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,712,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,40.4,https://www.cdc.gov/places/index.html,2018,365170000,https://www.bea.gov/,2020,6791,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21131,Leslie County,2020,1614,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,571,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,41.7,https://www.cdc.gov/places/index.html,2018,160409000,https://www.bea.gov/,2020,5424,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/29117,Livingston County,2020,1427,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,598,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.9,https://www.cdc.gov/places/index.html,2018,570965000,https://www.bea.gov/,2020,6841,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37151,Randolph County,2020,21633,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,6176,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.9,https://www.cdc.gov/places/index.html,2018,3960189000,https://www.bea.gov/,2020,62670,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48193,Hamilton County,2020,1233,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,272,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37,https://www.cdc.gov/places/index.html,2018,218155000,https://www.bea.gov/,2020,4545,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05079,Lincoln County,2020,773,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,777,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,41.8,https://www.cdc.gov/places/index.html,2018,261122000,https://www.bea.gov/,2020,4693,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/06085,Santa Clara County,2020,234583,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,36657,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,19,https://www.cdc.gov/places/index.html,2018,316525538000,https://www.bea.gov/,2020,668896,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13183,Long County,2020,4708,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,812,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,34.6,https://www.cdc.gov/places/index.html,2018,120961000,https://www.bea.gov/,2020,7040,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18127,Porter County,2020,20430,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,4823,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.1,https://www.cdc.gov/places/index.html,2018,6370405000,https://www.bea.gov/,2020,69271,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18135,Randolph County,2020,3807,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1058,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.4,https://www.cdc.gov/places/index.html,2018,731186000,https://www.bea.gov/,2020,11711,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19047,Crawford County,2020,2560,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,379,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,40,https://www.cdc.gov/places/index.html,2018,736402000,https://www.bea.gov/,2020,7068,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/40099,Murray County,2020,1879,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,735,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35.3,https://www.cdc.gov/places/index.html,2018,498180000,https://www.bea.gov/,2020,6873,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48279,Lamb County,2020,2227,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,543,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,40.5,https://www.cdc.gov/places/index.html,2018,755461000,https://www.bea.gov/,2020,6069,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49035,Salt Lake County,2020,139341,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,30512,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,29.2,https://www.cdc.gov/places/index.html,2018,80666565000,https://www.bea.gov/,2020,404550,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49043,Summit County,2020,3866,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,935,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,19,https://www.cdc.gov/places/index.html,2018,2973451000,https://www.bea.gov/,2020,28329,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51105,Lee County,2020,4702,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1022,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,36,https://www.cdc.gov/places/index.html,2018,453917000,https://www.bea.gov/,2020,11800,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/02180,Nome Census Area,2020,2443,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1059,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,38.1,https://www.cdc.gov/places/index.html,2018,396694000,https://www.bea.gov/,2020,4092,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/06107,Tulare County,2020,92981,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,15703,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35.4,https://www.cdc.gov/places/index.html,2018,18415098000,https://www.bea.gov/,2020,150079,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17021,Christian County,2020,4162,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1155,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35.7,https://www.cdc.gov/places/index.html,2018,1346262000,https://www.bea.gov/,2020,15592,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20065,Graham County,2020,237,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,58,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,39.4,https://www.cdc.gov/places/index.html,2018,126429000,https://www.bea.gov/,2020,1483,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28113,Pike County,2020,11415,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1585,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,42,https://www.cdc.gov/places/index.html,2018,1069594000,https://www.bea.gov/,2020,18736,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36099,Seneca County,2020,3146,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,807,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,36.9,https://www.cdc.gov/places/index.html,2018,1247337000,https://www.bea.gov/,2020,16409,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39057,Greene County,2020,19714,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,3313,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32.6,https://www.cdc.gov/places/index.html,2018,8796649000,https://www.bea.gov/,2020,70796,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/55001,Adams County,2020,1625,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,724,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37.4,https://www.cdc.gov/places/index.html,2018,448796000,https://www.bea.gov/,2020,17809,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19125,Marion County,2020,2488,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,358,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37.1,https://www.cdc.gov/places/index.html,2018,1546001000,https://www.bea.gov/,2020,14280,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
